fit	g1	tau_exp	Size Distribution	Amplitude Size Dist (au)
0.1277	0.34930477264151705	0.012974267413931144	None	None
0.1273	0.42299260929439697	0.01300630264211369	None	None
0.127	0.41624389327307654	0.013038337870296235	None	None
0.1267	0.35512965050702405	0.013070373098478782	None	None
0.1263	0.28737629963643485	0.013102408326661328	None	None
0.126	0.2125767255415667	0.013134443554843873	None	None
0.1256	0.1850807966930006	0.01316647878302642	None	None
0.1253	0.22159589126886203	0.013198514011208966	None	None
0.125	0.29345170988335667	0.013230549239391511	None	None
0.1247	0.37523487410726375	0.013262584467574058	None	None
0.1243	0.42288300137761325	0.013294619695756604	None	None
0.124	0.3873700363269563	0.01332665492393915	None	None
0.1237	0.31122385068238145	0.013358690152121697	None	None
0.1233	0.22064073656520122	0.013390725380304242	None	None
0.123	0.1810566203180315	0.013422760608486788	None	None
0.1227	0.2030564950518965	0.013454795836669335	None	None
0.1224	0.2460697732681183	0.01348683106485188	None	None
0.122	0.31134911687331623	0.013518866293034426	None	None
0.1217	0.3987066265813155	0.013550901521216971	None	None
0.1214	0.408712263560119	0.013582936749399518	None	None
0.1211	0.33521232619295915	0.013614971977582064	None	None
0.1208	0.23968119754454165	0.01364700720576461	None	None
0.1204	0.18000751597128328	0.013679042433947157	None	None
0.1201	0.17889577852929506	0.013711077662129702	None	None
0.1198	0.2068144807712997	0.013743112890312248	None	None
0.1195	0.2557465864961159	0.013775148118494795	None	None
0.1192	0.34565639483889754	0.01380718334667734	None	None
0.1189	0.4110296880871829	0.013839218574859886	None	None
0.1186	0.3607353125389636	0.013871253803042433	None	None
0.1182	0.2633408493047682	0.013903289031224978	None	None
0.1179	0.18866654140038008	0.013935324259407524	None	None
0.1176	0.17120756607755538	0.013967359487590071	None	None
0.1173	0.18252849805821825	0.013999394715772617	None	None
0.117	0.2033070274333113	0.014031429943955162	None	None
0.1167	0.2838531880242954	0.01406346517213771	None	None
0.1164	0.3873230615054126	0.014095500400320255	None	None
0.1161	0.3759394964299645	0.0141275356285028	None	None
0.1158	0.27447388199925626	0.014159570856685347	None	None
0.1155	0.19272203432274182	0.014191606084867893	None	None
0.1152	0.16128022046814294	0.014223641313050438	None	None
0.1149	0.14992797194008745	0.014255676541232986	None	None
0.1146	0.146999874733865	0.014287711769415531	None	None
0.1143	0.20933546285823468	0.014319746997598077	None	None
0.114	0.3278059626704817	0.014351782225780624	None	None
0.1137	0.37304271577067993	0.01438381745396317	None	None
0.1134	0.28931792559160385	0.014415852682145715	None	None
0.1131	0.20196041588360458	0.01444788791032826	None	None
0.1128	0.16077915570576806	0.014479923138510807	None	None
0.1125	0.1342227232867117	0.014511958366693353	None	None
0.1122	0.11203494926712665	0.014543993594875898	None	None
0.1119	0.15111800075146675	0.014576028823058446	None	None
0.1116	0.26191594638612514	0.014608064051240991	None	None
0.1113	0.350995866215726	0.014640099279423537	None	None
0.111	0.30469435049462845	0.014672134507606084	None	None
0.1107	0.21974821495678043	0.01470416973578863	None	None
0.1105	0.17336840786674657	0.014736204963971175	None	None
0.1102	0.13350244269076939	0.014768240192153722	None	None
0.1099	0.09166353501177582	0.014800275420336267	None	None
0.1096	0.10541149943628625	0.014832310648518813	None	None
0.1093	0.20336966052855132	0.01486434587670136	None	None
0.109	0.31235124639852074	0.014896381104883906	None	None
0.1087	0.3175654515844144	0.014928416333066451	None	None
0.1085	0.242296129274564	0.014960451561248998	None	None
0.1082	0.19289427533476555	0.014992486789431544	None	None
0.1079	0.14325754728770335	0.01502452201761409	None	None
0.1076	0.07871414255259879	0.015056557245796636	None	None
0.1073	0.07032130777906787	0.015088592473979182	None	None
0.1071	0.14419704371766784	0.015120627702161727	None	None
0.1068	0.2480113992232873	0.015152662930344275	None	None
0.1065	0.29594137542244425	0.01518469815852682	None	None
0.1062	0.2544312914942566	0.015216733386709366	None	None
0.106	0.20181949141897348	0.015248768614891911	None	None
0.1057	0.1456219466363109	0.015280803843074458	None	None
0.1054	0.07052486533848423	0.015312839071257004	None	None
0.1051	0.04291932857313441	0.01534487429943955	None	None
0.1049	0.09382437680051225	0.015376909527622096	None	None
0.1046	0.18155768508086112	0.015408944755804642	None	None
0.1043	0.2518946511336253	0.015440979983987187	None	None
0.1041	0.26274583489885117	0.015473015212169735	None	None
0.1038	0.22153325817362202	0.01550505044035228	None	None
0.1035	0.1591976700487976	0.015537085668534826	None	None
0.1033	0.07346862081931249	0.015569120896717373	None	None
0.103	0.028294500813899504	0.015601156124899918	None	None
0.1027	0.06006513841884953	0.015633191353082464	None	None
0.1025	0.12492170863060892	0.01566522658126501	None	None
0.1022	0.1916729299759936	0.015697261809447555	None	None
0.1019	0.2505010647623749	0.015729297037630104	None	None
0.1017	0.24193598897636548	0.01576133226581265	None	None
0.1014	0.18108793686587887	0.015793367493995195	None	None
0.1011	0.08734185143430295	0.01582540272217774	None	None
0.1009	0.02616497557301045	0.015857437950360286	None	None
0.1006	0.04259050482278326	0.01588947317854283	None	None
0.1004	0.0859169485156599	0.01592150840672538	None	None
0.1001	0.1350682700735888	0.015953543634907925	None	None
0.09985	0.21433045221101565	0.01598557886309047	None	None
0.09959	0.25580921959135594	0.016017614091273016	None	None
0.09934	0.20661092321188335	0.016049649319455562	None	None
0.09908	0.10685206062862562	0.016081684547638107	None	None
0.09883	0.029594137542062526	0.016113719775820656	None	None
0.09857	0.024708756106520013	0.016145755004003202	None	None
0.09832	0.04998121007110967	0.016177790232185747	None	None
0.09807	0.07768069648000164	0.016209825460368293	None	None
0.09782	0.15573719153189813	0.016241860688550838	None	None
0.09757	0.24370537391951075	0.016273895916733384	None	None
0.09732	0.22378804960544585	0.016305931144915933	None	None
0.09707	0.12435801077253927	0.016337966373098478	None	None
0.09682	0.0390830514843401	0.016370001601281024	None	None
0.09657	0.01752160841760997	0.01640203682946357	None	None
0.09633	0.02708881372882388	0.016434072057646115	None	None
0.09608	0.033085932606809365	0.01646610728582866	None	None
0.09583	0.08525930101450285	0.016498142514011205	None	None
0.09559	0.20961731178749687	0.016530177742193754	None	None
0.09535	0.248762996367077	0.0165622129703763	None	None
0.0951	0.14687460854293022	0.016594248198558845	None	None
0.09486	0.03878554428138159	0.01662628342674139	None	None
0.09462	0.023659651759771805	0.016658318654923936	None	None
0.09438	0.03768946511308968	0.016690353883106482	None	None
0.09414	0.006952273581191548	0.01672238911128903	None	None
0.0939	0.032678817487067136	0.016754424339471576	None	None
0.09366	0.1632844795190067	0.01678645956765412	None	None
0.09342	0.253945885005578	0.016818494795836667	None	None
0.09318	0.18468933984695468	0.016850530024019213	None	None
0.09294	0.08984717524708685	0.016882565252201758	None	None
0.09271	0.05211073531245347	0.016914600480384307	None	None
0.09247	0.032991982963721966	0.016946635708566853	None	None
0.09224	0.0033508705996609933	0.016978670936749398	None	None
0.092	0.018257547287703346	0.017010706164931944	None	None
0.09177	0.12283915821126357	0.01704274139311449	None	None
0.09153	0.23623637730179325	0.017074776621297034	None	None
0.0913	0.21968558186108567	0.017106811849479583	None	None
0.09107	0.1325629462608049	0.01713884707766213	None	None
0.09084	0.08579168232472512	0.017170882305844674	None	None
0.09061	0.05447513466106102	0.01720291753402722	None	None
0.09038	0.008596392333402036	0.017234952762209765	None	None
0.09015	0.002442690717543883	0.01726698799039231	None	None
0.08992	0.08399098083418721	0.017299023218574856	None	None
0.08969	0.20105223600148747	0.017331058446757405	None	None
0.08947	0.23819366153065857	0.01736309367493995	None	None
0.08924	0.17471501941599854	0.017395128903122496	None	None
0.08901	0.12225980207904286	0.01742716413130504	None	None
0.08879	0.08239383690306568	0.017459199359487587	None	None
0.08856	0.024285982713081466	0.017491234587670133	None	None
0.08834	0.0	0.01752326981585268	None	None
0.08812	0.056542026806710055	0.017555305044035227	None	None
0.08789	0.15968307653747615	0.017587340272217773	None	None
0.08767	0.23171113616399452	0.017619375500400318	None	None
0.08745	0.20745646999876044	0.017651410728582864	None	None
0.08723	0.16023111612139473	0.01768344595676541	None	None
0.08701	0.11677940623803806	0.017715481184947958	None	None
0.08679	0.0465520481020576	0.017747516413130503	None	None
0.08657	0.004854064887695131	0.01777955164131305	None	None
0.08635	0.038535011899966776	0.017811586869495594	None	None
0.08614	0.12531316547665483	0.01784362209767814	None	None
0.08592	0.20740949517721674	0.017875657325860685	None	None
0.0857	0.23589189527729104	0.017907692554043234	None	None
0.08549	0.2060472253538137	0.01793972778222578	None	None
0.08527	0.16140548665907772	0.017971763010408325	None	None
0.08506	0.08514969309771914	0.01800379823859087	None	None
0.08484	0.026681698609536397	0.018035833466773416	None	None
0.08463	0.039756357259193464	0.01806786869495596	None	None
0.08442	0.10146561443070823	0.018099903923138507	None	None
0.08421	0.172413253162631	0.018131939151321056	None	None
0.08399	0.2362207190276422	0.0181639743795036	None	None
0.08378	0.2419986220716055	0.018196009607686147	None	None
0.08357	0.19939245897512592	0.018228044835868693	None	None
0.08336	0.12108543154181461	0.018260080064051238	None	None
0.08316	0.047334961793694674	0.018292115292233783	None	None
0.08295	0.040210447200024646	0.018324150520416332	None	None
0.08274	0.08356820744074867	0.018356185748598878	None	None
0.08253	0.13578855066998585	0.018388220976781423	None	None
0.08233	0.21234185143430295	0.01842025620496397	None	None
0.08212	0.26858637103850924	0.018452291433146514	None	None
0.08191	0.23918013278216677	0.01848432666132906	None	None
0.08171	0.1631905298759193	0.01851636188951161	None	None
0.0815	0.08788989101822153	0.018548397117694154	None	None
0.0813	0.06261743705363187	0.0185804323458767	None	None
0.0811	0.08338030815457387	0.018612467574059245	None	None
0.08089	0.11789114368002629	0.01864450280224179	None	None
0.08069	0.18929287235368975	0.018676538030424336	None	None
0.08049	0.2824282851056523	0.018708573258606885	None	None
0.08029	0.28682826005251627	0.01874060848678943	None	None
0.08009	0.21523863209313276	0.018772643714971976	None	None
0.07989	0.13762056870837114	0.01880467894315452	None	None
0.07969	0.0989289740696222	0.018836714171337067	None	None
0.07949	0.10066704246492009	0.018868749399519612	None	None
0.07929	0.11267693849413263	0.018900784627702158	None	None
0.0791	0.1668232494048425	0.018932819855884707	None	None
0.0789	0.2719528999123213	0.018964855084067252	None	None
0.0787	0.3242202179631022	0.018996890312249798	None	None
0.07851	0.2643429788299727	0.019028925540432343	None	None
0.07831	0.18506513841884953	0.01906096076861489	None	None
0.07812	0.13859138168572827	0.019092995996797434	None	None
0.07792	0.12166478767358058	0.019125031224979983	None	None
0.07773	0.113412877364226	0.01915706645316253	None	None
0.07754	0.14408743580088412	0.019189101681345074	None	None
0.07735	0.24430038832497303	0.01922113690952762	None	None
0.07715	0.33843793060259486	0.019253172137710165	None	None
0.07696	0.31147438306379627	0.01928520736589271	None	None
0.07677	0.2354691218838525	0.01931724259407526	None	None
0.07658	0.1847519729421947	0.019349277822257805	None	None
0.07639	0.1504916697981571	0.01938131305044035	None	None
0.0762	0.12404484529588444	0.019413348278622896	None	None
0.07601	0.13735437805326	0.01944538350680544	None	None
0.07582	0.21960729049214933	0.019477418734987987	None	None
0.07564	0.3298415382687381	0.019509453963170536	None	None
0.07545	0.34805211073535247	0.01954148919135308	None	None
0.07526	0.2848083427279562	0.019573524419535627	None	None
0.07508	0.23473318301375912	0.019605559647718172	None	None
0.07489	0.1907647500938765	0.019637594875900718	None	None
0.07471	0.14678065889984282	0.019669630104083263	None	None
0.07452	0.13985970186649865	0.01970166533226581	None	None
0.07434	0.2012557935613586	0.019733700560448358	None	None
0.07415	0.3061349116869678	0.019765735788630903	None	None
0.07397	0.36641926593983953	0.01979777101681345	None	None
0.07379	0.3328479268443516	0.019829806244995994	None	None
0.07361	0.2852154578476984	0.01986184147317854	None	None
0.07343	0.23809971188757117	0.019893876701361085	None	None
0.07324	0.17905236126762247	0.019925911929543634	None	None
0.07306	0.14966178128497631	0.01995794715772618	None	None
0.07288	0.18800889389922304	0.019989982385908725	None	None
0.0727	0.2772453964671513	0.02002201761409127	None	None
0.07253	0.3586214455717709	0.020054052842273816	None	None
0.07235	0.3678441688584826	0.02008608807045636	None	None
0.07217	0.3240949517721674	0.02011812329863891	None	None
0.07199	0.27856069146901064	0.020150158526821456	None	None
0.07182	0.210588124764854	0.020182193755004	None	None
0.07164	0.16306526368498453	0.020214228983186547	None	None
0.07146	0.17806589001611428	0.020246264211369092	None	None
0.07129	0.24746335963891397	0.020278299439551638	None	None
0.07111	0.3289490166603173	0.020310334667734187	None	None
0.07094	0.3794469497679529	0.020342369895916732	None	None
0.07076	0.3607822873605073	0.020374405124099278	None	None
0.07059	0.3173618940245433	0.020406440352281823	None	None
0.07042	0.24998434172584894	0.02043847558046437	None	None
0.07024	0.18472065639480206	0.020470510808646914	None	None
0.07007	0.17991356632819588	0.02050254603682946	None	None
0.0699	0.22267631216300288	0.02053458126501201	None	None
0.06973	0.2915727170234277	0.020566616493194554	None	None
0.06956	0.3674840285607388	0.0205986517213771	None	None
0.06939	0.3920831767504751	0.020630686949559645	None	None
0.06922	0.35525491669795883	0.02066272217774219	None	None
0.06905	0.28736064136273853	0.020694757405924736	None	None
0.06888	0.21583364649859504	0.020726792634107285	None	None
0.06871	0.19364587247901	0.02075882786228983	None	None
0.06855	0.21713328322675807	0.020790863090472376	None	None
0.06838	0.26346611549524823	0.02082289831865492	None	None
0.06821	0.3436991106100322	0.020854933546837467	None	None
0.06805	0.4134880370784231	0.020886968775020012	None	None
0.06788	0.3940404609793404	0.02091900400320256	None	None
0.06771	0.3280095202303528	0.020951039231385107	None	None
0.06755	0.25886258298851317	0.020983074459567652	None	None
0.06738	0.22129838406590352	0.021015109687750198	None	None
0.06722	0.21893398471729597	0.021047144915932743	None	None
0.06706	0.24680571213821167	0.02107918014411529	None	None
0.06689	0.3135725917572927	0.021111215372297838	None	None
0.06673	0.40938556933451764	0.021143250600480383	None	None
0.06657	0.4292402605533425	0.02117528582866293	None	None
0.06641	0.3703808092195686	0.021207321056845474	None	None
0.06624	0.30314418138550536	0.02123935628502802	None	None
0.06608	0.2527245396468061	0.021271391513210565	None	None
0.06592	0.23045847425782995	0.021303426741393114	None	None
0.06576	0.23730113992223778	0.02133546196957566	None	None
0.0656	0.2861236377298155	0.021367497197758205	None	None
0.06544	0.383533759238162	0.02139953242594075	None	None
0.06529	0.44575973944620273	0.021431567654123296	None	None
0.06513	0.4078667167727872	0.02146360288230584	None	None
0.06497	0.3431354127519626	0.021495638110488387	None	None
0.06481	0.2910246774395091	0.021527673338670936	None	None
0.06466	0.25292809720622245	0.02155970856685348	None	None
0.0645	0.23683139170725553	0.021591743795036027	None	None
0.06434	0.2646404860324765	0.021623779023218572	None	None
0.06419	0.3528905173493513	0.021655814251401118	None	None
0.06403	0.44422522861077596	0.021687849479583663	None	None
0.06388	0.44168858824968993	0.021719884707766212	None	None
0.06372	0.3826725541775886	0.021751919935948758	None	None
0.06357	0.3329575347611353	0.021783955164131303	None	None
0.06341	0.28557559814589695	0.02181599039231385	None	None
0.06326	0.24973380934488887	0.021848025620496394	None	None
0.06311	0.25610672679431445	0.02188006084867894	None	None
0.06296	0.32451772516560595	0.02191209607686149	None	None
0.0628	0.4234623575093792	0.021944131305044034	None	None
0.06265	0.4653482400099165	0.02197616653322658	None	None
0.0625	0.422287986972151	0.022008201761409125	None	None
0.06235	0.37442064386823404	0.02204023698959167	None	None
0.0622	0.3214330452210561	0.022072272217774216	None	None
0.06205	0.26670737817858026	0.022104307445956765	None	None
0.0619	0.2501096079167837	0.02213634267413931	None	None
0.06175	0.29512714518341454	0.022168377902321856	None	None
0.0616	0.38298571965424344	0.0222004131305044	None	None
0.06146	0.45582800952024627	0.022232448358686947	None	None
0.06131	0.44597895527977016	0.022264483586869492	None	None
0.06116	0.4016034072401453	0.022296518815052038	None	None
0.06101	0.3489602906174696	0.022328554043234587	None	None
0.06087	0.2821464361768449	0.022360589271417132	None	None
0.06072	0.2467743955903643	0.022392624499599677	None	None
0.06058	0.2677408242511774	0.022424659727782223	None	None
0.06043	0.3347269197042806	0.02245669495596477	None	None
0.06029	0.421708630840385	0.022488730184147314	None	None
0.06014	0.4541682324938847	0.022520765412329863	None	None
0.06	0.42183389703086505	0.02255280064051241	None	None
0.05985	0.3727608668418725	0.022584835868694954	None	None
0.05971	0.30671426781918854	0.0226168710968775	None	None
0.05957	0.253883251910338	0.022648906325060045	None	None
0.05942	0.2523017662529128	0.02268094155324259	None	None
0.05928	0.3004196417386993	0.02271297678142514	None	None
0.05914	0.37806902167085354	0.022745012009607685	None	None
0.059	0.447529124389348	0.02277704723779023	None	None
0.05886	0.44397469622936114	0.022809082465972776	None	None
0.05872	0.3981116121758532	0.02284111769415532	None	None
0.05858	0.33601089815829255	0.022873152922337867	None	None
0.05844	0.2738005762244029	0.022905188150520416	None	None
0.0583	0.2497651258922815	0.02293722337870296	None	None
0.05816	0.2737379431291629	0.022969258606885506	None	None
0.05802	0.33355254916705235	0.023001293835068052	None	None
0.05788	0.41466240761610607	0.023033329063250597	None	None
0.05774	0.4547475886256507	0.023065364291433143	None	None
0.05761	0.4216616560188413	0.02309739951961569	None	None
0.05747	0.360171614680894	0.023129434747798237	None	None
0.05733	0.2910716522610528	0.023161469975980783	None	None
0.05719	0.2515345108354268	0.02319350520416333	None	None
0.05706	0.25480709006615143	0.023225540432345874	None	None
0.05692	0.29158837529757875	0.02325757566052842	None	None
0.05679	0.36756231992967514	0.023289610888710965	None	None
0.05665	0.44392772140781744	0.023321646116893514	None	None
0.05652	0.44089001628435653	0.02335368134507606	None	None
0.05638	0.38398784917944795	0.023385716573258605	None	None
0.05625	0.3172522861077596	0.02341775180144115	None	None
0.05612	0.2640611299007105	0.023449787029623696	None	None
0.05598	0.2487160215455333	0.02348182225780624	None	None
0.05585	0.2648440435923476	0.02351385748598879	None	None
0.05572	0.3234216459977688	0.023545892714171335	None	None
0.05559	0.41337842916163936	0.02357792794235388	None	None
0.05545	0.44796755605648286	0.023609963170536426	None	None
0.05532	0.4041400476007766	0.023641998398718972	None	None
0.05519	0.3434329199549211	0.023674033626901517	None	None
0.05506	0.2857948139794644	0.023706068855084066	None	None
0.05493	0.2489978704747955	0.023738104083266612	None	None
0.0548	0.24329825879976852	0.023770139311449157	None	None
0.05467	0.2831642239757457	0.023802174539631703	None	None
0.05454	0.3683452336213122	0.023834209767814248	None	None
0.05441	0.4396686709255846	0.023866244995996794	None	None
0.05428	0.42327445822365917	0.02389828022417934	None	None
0.05416	0.36601215082055205	0.023930315452361888	None	None
0.05403	0.30682387573597225	0.023962350680544434	None	None
0.0539	0.25615370161585815	0.02399438590872698	None	None
0.05377	0.23066203181724632	0.024026421136909525	None	None
0.05365	0.24813666541376733	0.02405845636509207	None	None
0.05352	0.31510710259271946	0.024090491593274616	None	None
0.05339	0.4040774145055366	0.024122526821457164	None	None
0.05327	0.42620255543033636	0.02415456204963971	None	None
0.05314	0.37736439934860755	0.024186597277822255	None	None
0.05302	0.32386007766490366	0.0242186325060048	None	None
0.05289	0.2632938744832245	0.024250667734187346	None	None
0.05277	0.2202805962670027	0.024282702962369892	None	None
0.05264	0.21423650256792826	0.02431473819055244	None	None
0.05252	0.26143053989699183	0.024346773418734986	None	None
0.0524	0.34964925466601926	0.024378808646917532	None	None
0.05227	0.41032506576448213	0.024410843875100077	None	None
0.05215	0.3850212952520451	0.024442879103282623	None	None
0.05203	0.33731053488645557	0.024474914331465168	None	None
0.0519	0.28173932105710264	0.024506949559647717	None	None
0.05178	0.22374107478390215	0.024538984787830263	None	None
0.05166	0.19790492296124285	0.024571020016012808	None	None
0.05154	0.22378804960544585	0.024603055244195354	None	None
0.05142	0.2976637855440458	0.0246350904723779	None	None
0.0513	0.3784761367905958	0.024667125700560445	None	None
0.05118	0.39275648252532847	0.02469916092874299	None	None
0.05106	0.3540022547913395	0.02473119615692554	None	None
0.05094	0.305054490792827	0.024763231385108084	None	None
0.05082	0.2393993486157342	0.02479526661329063	None	None
0.0507	0.19308217462094035	0.024827301841473175	None	None
0.05058	0.20095828635840007	0.02485933706965572	None	None
0.05046	0.252583615182175	0.024891372297838266	None	None
0.05035	0.33131341600892483	0.024923407526020815	None	None
0.05023	0.3830640110231798	0.02495544275420336	None	None
0.05011	0.36389828385290457	0.024987477982385906	None	None
0.04999	0.3193348365275597	0.02501951321056845	None	None
0.04988	0.2534291619690521	0.025051548438750997	None	None
0.04976	0.1933170487282041	0.025083583666933543	None	None
0.04964	0.17720468495554087	0.02511561889511609	None	None
0.04953	0.20875610672646872	0.025147654123298637	None	None
0.04941	0.2746148064634326	0.025179689351481183	None	None
0.0493	0.3489916071648622	0.025211724579663728	None	None
0.04918	0.3676406112990662	0.025243759807846274	None	None
0.04907	0.32913691594603733	0.02527579503602882	None	None
0.04895	0.2677877990727211	0.025307830264211368	None	None
0.04884	0.19967430790393337	0.025339865492393913	None	None
0.04873	0.16815420268039816	0.02537190072057646	None	None
0.04861	0.17512213453574077	0.025403935948759004	None	None
0.0485	0.22151759989947095	0.02543597117694155	None	None
0.04839	0.3000908179878934	0.025468006405124095	None	None
0.04827	0.3564762620567308	0.02550004163330664	None	None
0.04816	0.3392678191153209	0.02553207686148919	None	None
0.04805	0.2853407240386332	0.025564112089671735	None	None
0.04794	0.21779093072746036	0.02559614731785428	None	None
0.04783	0.17095703369659532	0.025628182546036826	None	None
0.04772	0.16007453338306732	0.02566021777421937	None	None
0.04761	0.18410998371518872	0.025692253002401917	None	None
0.04749	0.2488569460101644	0.025724288230584466	None	None
0.04738	0.33112551672275004	0.02575632345876701	None	None
0.04727	0.34825566829476884	0.025788358686949557	None	None
0.04717	0.30264311662267573	0.025820393915132103	None	None
0.04706	0.2401509457595239	0.025852429143314648	None	None
0.04695	0.18246586496297823	0.025884464371497194	None	None
0.04684	0.15478203682823732	0.025916499599679742	None	None
0.04673	0.15871226356011903	0.025948534827862288	None	None
0.04662	0.20263372165845794	0.025980570056044833	None	None
0.04651	0.29021044720002465	0.02601260528422738	None	None
0.04641	0.34656457472101465	0.026044640512409924	None	None
0.0463	0.3148565702117594	0.02607667574059247	None	None
0.04619	0.2600212952520451	0.02610871096877502	None	None
0.04609	0.19976825754702077	0.026140746196957564	None	None
0.04598	0.1534824001000743	0.02617278142514011	None	None
0.04587	0.13392521608420793	0.026204816653322655	None	None
0.04577	0.15412438932708028	0.0262368518815052	None	None
0.04566	0.23141362896149076	0.026268887109687746	None	None
0.04556	0.31138043342070887	0.02630092233787029	None	None
0.04545	0.31134911687331623	0.02633295756605284	None	None
0.04535	0.2642020543653416	0.026364992794235386	None	None
0.04524	0.2136101716146186	0.02639702802241793	None	None
0.04514	0.15803895778526567	0.026429063250600477	None	None
0.04503	0.1180477264183537	0.026461098478783023	None	None
