fit	g1	tau_exp	Size Distribution	Amplitude Size Dist (au)
0.04493	0.12020856820709014	0.026493133706965568	None	None
0.04483	0.17963171739938844	0.026525168935148117	None	None
0.04472	0.2692283602655152	0.026557204163330662	None	None
0.04462	0.3082018038330716	0.026589239391513208	None	None
0.04452	0.27436427408247255	0.026621274619695753	None	None
0.04442	0.23113178003222856	0.0266533098478783	None	None
0.04431	0.17645308781129643	0.026685345076060844	None	None
0.04421	0.12233809344843394	0.026717380304243393	None	None
0.04411	0.10140298133501346	0.02674941553242594	None	None
0.04401	0.14053300764089727	0.026781450760608484	None	None
0.04391	0.22206563948384428	0.02681348598879103	None	None
0.04381	0.29226168107197736	0.026845521216973575	None	None
0.04371	0.28433859451297394	0.02687755644515612	None	None
0.04361	0.248058374044831	0.02690959167333867	None	None
0.04351	0.20073907052483264	0.026941626901521215	None	None
0.04341	0.13478642114478134	0.02697366212970376	None	None
0.04331	0.09490479769510785	0.027005697357886306	None	None
0.04321	0.11169046724262444	0.02703773258606885	None	None
0.04311	0.17465238632075852	0.027069767814251397	None	None
0.04301	0.2535231116121395	0.027101803042433942	None	None
0.04291	0.28357133909548793	0.02713383827061649	None	None
0.04282	0.2606006513842658	0.027165873498799037	None	None
0.04272	0.21977953150417306	0.027197908726981582	None	None
0.04262	0.15310660152817945	0.027229943955164128	None	None
0.04252	0.09343291995492109	0.027261979183346673	None	None
0.04243	0.08948703494934307	0.02729401441152922	None	None
0.04233	0.13369034197648944	0.027326049639711768	None	None
0.04223	0.20451271451838693	0.027358084867894313	None	None
0.04214	0.26651947889240546	0.02739012009607686	None	None
0.04204	0.26744331704867363	0.027422155324259404	None	None
0.04195	0.235766629086811	0.02745419055244195	None	None
0.04185	0.1763434798945127	0.027486225780624495	None	None
0.04175	0.1058342728297248	0.027518261008807044	None	None
0.04166	0.07984153826873808	0.02755029623698959	None	None
0.04156	0.10238945258652166	0.027582331465172135	None	None
0.04147	0.15592509081761818	0.02761436669335468	None	None
0.04138	0.22831329074278983	0.027646401921537226	None	None
0.04128	0.2660184141300306	0.02767843714971977	None	None
0.04119	0.2470249279717791	0.02771047237790232	None	None
0.04109	0.19754478266304432	0.027742507606084866	None	None
0.041	0.12319929850900735	0.02777454283426741	None	None
0.04091	0.07982587999504176	0.027806578062449957	None	None
0.04081	0.08312977577315905	0.027838613290632502	None	None
0.04072	0.11969184517101894	0.027870648518815048	None	None
0.04063	0.18556620318167916	0.027902683746997593	None	None
0.04054	0.25604409369907444	0.027934718975180142	None	None
0.04045	0.2619472629335178	0.027966754203362688	None	None
0.04035	0.22046849555272274	0.027998789431545233	None	None
0.04026	0.15127458348979417	0.02803082465972778	None	None
0.04017	0.09430978328919082	0.028062859887910324	None	None
0.04008	0.0781661029686802	0.02809489511609287	None	None
0.03999	0.09185143429795062	0.02812693034427542	None	None
0.0399	0.1399849680569787	0.028158965572457964	None	None
0.03981	0.2253069021671763	0.02819100080064051	None	None
0.03972	0.26590880621324686	0.028223036028823055	None	None
0.03963	0.23474884128745543	0.0282550712570056	None	None
0.03954	0.1766723036453186	0.028287106485188146	None	None
0.03945	0.11471251409238903	0.028319141713370695	None	None
0.03936	0.07930915695851581	0.02835117694155324	None	None
0.03927	0.07179318551925462	0.028383212169735786	None	None
0.03918	0.10141863960916453	0.02841524739791833	None	None
0.0391	0.18171426781918854	0.028447282626100877	None	None
0.03901	0.25604409369907444	0.028479317854283422	None	None
0.03892	0.24638293874477313	0.02851135308246597	None	None
0.03883	0.19471063509945452	0.028543388310648517	None	None
0.03874	0.14156645371394916	0.028575423538831062	None	None
0.03866	0.09457597394430195	0.028607458767013608	None	None
0.03857	0.06872416384794633	0.028639493995196153	None	None
0.03848	0.07746148064643421	0.0286715292233787	None	None
0.0384	0.1439621696104041	0.028703564451561248	None	None
0.03831	0.23678441688571183	0.028735599679743793	None	None
0.03822	0.26147751471853553	0.02876763490792634	None	None
0.03814	0.2229738193659614	0.028799670136108884	None	None
0.03805	0.17844168858800913	0.02883170536429143	None	None
0.03797	0.12622134535877194	0.028863740592473975	None	None
0.03788	0.08126644118738113	0.02889577582065652	None	None
0.0378	0.06963234373006344	0.02892781104883907	None	None
0.03771	0.11604346736794469	0.028959846277021615	None	None
0.03763	0.2068614555928434	0.02899188150520416	None	None
0.03754	0.26478141049710757	0.029023916733386706	None	None
0.03746	0.24177940623803806	0.02905595196156925	None	None
0.03738	0.20678316422390708	0.029087987189751797	None	None
0.03729	0.1610140298130318	0.029120022417934346	None	None
0.03721	0.10193536264569047	0.02915205764611689	None	None
0.03712	0.06563948390294172	0.029184092874299437	None	None
0.03704	0.08807779030439633	0.029216128102481982	None	None
0.03696	0.16925028184869007	0.029248163330664528	None	None
0.03688	0.24525554302863384	0.029280198558847073	None	None
0.03679	0.24935801077253927	0.029312233787029622	None	None
0.03671	0.22358449204557473	0.029344269015212168	None	None
0.03663	0.19253413503702177	0.029376304243394713	None	None
0.03655	0.12706689214564904	0.02940833947157726	None	None
0.03647	0.06734623575084697	0.029440374699759804	None	None
0.03638	0.07398534385538369	0.02947240992794235	None	None
0.0363	0.1379024176371786	0.0295044451561249	None	None
0.03622	0.21268633345835042	0.029536480384307444	None	None
0.03614	0.2518633345857779	0.02956851561248999	None	None
0.03606	0.24256231992967514	0.029600550840672535	None	None
0.03598	0.22527558561932892	0.02963258606885508	None	None
0.0359	0.1621414255291711	0.029664621297037626	None	None
0.03582	0.08759238381526302	0.02969665652522017	None	None
0.03574	0.07461167480869335	0.02972869175340272	None	None
0.03566	0.11659150695231801	0.029760726981585266	None	None
0.03558	0.1791619691844062	0.02979276220976781	None	None
0.0355	0.2394932982588216	0.029824797437950357	None	None
0.03542	0.26158712263531925	0.029856832666132902	None	None
0.03534	0.25501064762602255	0.029888867894315448	None	None
0.03527	0.20114618564412012	0.029920903122497997	None	None
0.03519	0.11731178754826033	0.029952938350680542	None	None
0.03511	0.08788989101822153	0.029984973578863088	None	None
0.03503	0.11573030189128986	0.030017008807045633	None	None
0.03495	0.1523863209317824	0.03004904403522818	None	None
0.03488	0.2052016785669366	0.030081079263410724	None	None
0.0348	0.2712169610422279	0.030113114491593273	None	None
0.03472	0.28560691469374433	0.03014514971977582	None	None
0.03465	0.23803707879233116	0.030177184947958364	None	None
0.03457	0.15296567706354836	0.03020922017614091	None	None
0.03449	0.10689903545016932	0.030241255404323455	None	None
0.03442	0.1123167981959341	0.030273290632506	None	None
0.03434	0.13652448954007923	0.03030532586068855	None	None
0.03426	0.18472065639480206	0.030337361088871095	None	None
0.03419	0.26346611549524823	0.03036939631705364	None	None
0.03411	0.2991356632842326	0.030401431545236186	None	None
0.03404	0.26835149693079074	0.03043346677341873	None	None
0.03396	0.2003632719529378	0.030465502001601277	None	None
0.03389	0.13948390329414906	0.030497537229783822	None	None
0.03381	0.12445196041562667	0.03052957245796637	None	None
0.03374	0.12922773393438547	0.030561607686148917	None	None
0.03366	0.15918201177464653	0.030593642914331462	None	None
0.03359	0.23982212200917274	0.030625678142514007	None	None
0.03351	0.31055054490798284	0.030657713370696553	None	None
0.03344	0.29609795816077167	0.0306897485988791	None	None
0.03337	0.23894525867444827	0.030721783827061647	None	None
0.03329	0.1803676562694818	0.030753819055244193	None	None
0.03322	0.14782976324659103	0.03078585428342674	None	None
0.03315	0.13430101465610278	0.030817889511609284	None	None
0.03307	0.1403294500814809	0.03084992473979183	None	None
0.033	0.21223224351751924	0.030881959967974375	None	None
0.03293	0.30871852686959755	0.030913995196156924	None	None
0.03286	0.3218871351618873	0.03094603042433947	None	None
0.03278	0.2729237128896784	0.030978065652522015	None	None
0.03271	0.22206563948384428	0.03101010088070456	None	None
0.03264	0.18069648001983296	0.031042136108887106	None	None
0.03257	0.1477201553298073	0.03107417133706965	None	None
0.0325	0.1343793060250391	0.0311062065652522	None	None
0.03242	0.18755480395839186	0.031138241793434746	None	None
0.03235	0.29014781410478463	0.03117027702161729	None	None
0.03228	0.3365119629211222	0.031202312249799836	None	None
0.03221	0.30115558060879266	0.031234347477982382	None	None
0.03214	0.2624013528748037	0.03126638270616493	None	None
0.03207	0.22352185895033472	0.031298417934347476	None	None
0.032	0.17576412376274675	0.03133045316253002	None	None
0.03193	0.14029813353363352	0.03136248839071257	None	None
0.03186	0.1713641488158828	0.03139452361889511	None	None
0.03179	0.2650476011522187	0.03142655884707766	None	None
0.03172	0.3411937867967936	0.03145859407526021	None	None
0.03165	0.32583302016792004	0.03149062930344275	None	None
0.03158	0.29717837905536726	0.0315226645316253	None	None
0.03151	0.27034009770750345	0.03155469975980784	None	None
0.03144	0.2115276211948185	0.03158673498799039	None	None
0.03138	0.15691156206912638	0.03161877021617294	None	None
0.03131	0.1660716522610528	0.03165080544435548	None	None
0.03124	0.24650820493525316	0.03168284067253803	None	None
0.03117	0.33161092321188335	0.03171487590072057	None	None
0.0311	0.34668984091194943	0.03174691112890312	None	None
0.03104	0.33157960666403596	0.03177894635708566	None	None
0.03097	0.3207910559940501	0.03181098158526821	None	None
0.0309	0.2621038456718452	0.03184301681345076	None	None
0.03083	0.18813416009015782	0.0318750520416333	None	None
0.03077	0.17759614180113203	0.03190708726981585	None	None
0.0307	0.23813102843541856	0.03193912249799839	None	None
0.03063	0.3145277464609535	0.03197115772618094	None	None
0.03056	0.35813603908309233	0.032003192954363484	None	None
0.0305	0.36164349242108074	0.03203522818254603	None	None
0.03043	0.35915382688199315	0.03206726341072858	None	None
0.03037	0.31205373919556223	0.032099298638911124	None	None
0.0303	0.2296599022920418	0.03213133386709367	None	None
0.03023	0.19486721783778194	0.032163369095276215	None	None
0.03017	0.23304208944000493	0.032195404323458764	None	None
0.0301	0.2944694976822575	0.03222743955164131	None	None
0.03004	0.35118376550144603	0.032259474779823855	None	None
0.02997	0.3845672053112139	0.032291510008006404	None	None
0.02991	0.39126894651099065	0.032323545236188946	None	None
0.02984	0.3588719779531857	0.032355580464371494	None	None
0.02978	0.27422334961784145	0.032387615692554036	None	None
0.02971	0.222879869722874	0.032419650920736585	None	None
0.02965	0.23813102843541856	0.032451686148919134	None	None
0.02958	0.2809720656391619	0.032483721377101676	None	None
0.02952	0.33142302392570855	0.032515756605284225	None	None
0.02946	0.3913315796066854	0.03254779183346677	None	None
0.02939	0.41694851559532253	0.032579827061649316	None	None
0.02933	0.3967180258046028	0.032611862289831865	None	None
0.02927	0.3202586746833731	0.03264389751801441	None	None
0.0292	0.2547757735187588	0.032675932746196956	None	None
0.02914	0.2526619065511113	0.0327079679743795	None	None
0.02908	0.27458348991604	0.03274000320256205	None	None
0.02901	0.3081078541899842	0.03277203843074459	None	None
0.02895	0.38298571965424344	0.03280407365892714	None	None
0.02889	0.4408586997369639	0.03283610888710969	None	None
0.02883	0.430054490792827	0.03286814411529223	None	None
0.02876	0.3661061004631847	0.03290017934347478	None	None
0.0287	0.29677126393562503	0.03293221457165732	None	None
0.02864	0.2744112489035615	0.03296424979983987	None	None
0.02858	0.2779813353372447	0.03299628502802241	None	None
0.02852	0.2939527746461863	0.03302832025620496	None	None
0.02846	0.3594826506323443	0.03306035548438751	None	None
0.02839	0.44492985093302195	0.03309239071257005	None	None
0.02833	0.4587561067264687	0.0331244259407526	None	None
0.02827	0.4066297131403189	0.03315646116893514	None	None
0.02821	0.33629274708755474	0.03318849639711769	None	None
0.02815	0.3062758361515989	0.03322053162530024	None	None
0.02809	0.30380182888620766	0.03325256685348278	None	None
0.02803	0.2832268570709857	0.03328460208166533	None	None
0.02797	0.31529500187889425	0.03331663730984787	None	None
0.02791	0.43064950519828926	0.03334867253803042	None	None
0.02785	0.48634598521857697	0.033380707766212964	None	None
0.02779	0.43063384692459294	0.03341274299439551	None	None
0.02773	0.37269823374663247	0.03344477822257806	None	None
0.02767	0.33455467869225686	0.033476813450760604	None	None
0.02761	0.305054490792827	0.03350884867894315	None	None
0.02755	0.27690091444310383	0.033540883907125695	None	None
0.02749	0.30250219215804464	0.03357291913530824	None	None
0.02743	0.4003350870598297	0.03360495436349079	None	None
0.02738	0.47006138043343526	0.033636989591673334	None	None
0.02732	0.44597895527977016	0.03366902481985588	None	None
0.02726	0.4041400476007766	0.033701060048038425	None	None
0.0272	0.3643993486157342	0.033733095276220974	None	None
0.02714	0.3177690091442855	0.033765130504403516	None	None
0.02708	0.27217211574588873	0.033797165732586065	None	None
0.02703	0.27697920581204016	0.033829200960768614	None	None
0.02697	0.35531754979319885	0.033861236188951156	None	None
0.02691	0.44322309908557145	0.033893271417133705	None	None
0.02685	0.4495803582613007	0.03392530664531625	None	None
0.0268	0.4179036702994381	0.033957341873498796	None	None
0.02674	0.3918952774643003	0.03398937710168134	None	None
0.02668	0.3390172867343608	0.03402141232986389	None	None
0.02662	0.2764937993233616	0.034053447558046436	None	None
0.02657	0.2619472629335178	0.03408548278622898	None	None
0.02651	0.319475760991736	0.03411751801441153	None	None
0.02645	0.4034980583737706	0.03414955324259407	None	None
0.0264	0.43924589753214605	0.03418158847077662	None	None
0.02634	0.4246993611423022	0.03421362369895917	None	None
0.02629	0.4113428535638377	0.03424565892714171	None	None
0.02623	0.36283352123246004	0.03427769415532426	None	None
0.02617	0.2873449830890422	0.0343097293835068	None	None
0.02612	0.2537423274457069	0.03434176461168935	None	None
0.02606	0.2870787924339311	0.03437379983987189	None	None
0.02601	0.3602655643239814	0.03440583506805444	None	None
0.02595	0.42106664161337903	0.03443787029623699	None	None
0.0259	0.43052423900780923	0.03446990552441953	None	None
0.02584	0.42567017411965935	0.03450194075260208	None	None
0.02579	0.39064261555813573	0.03453397598078462	None	None
0.02573	0.312883627708743	0.03456601120896717	None	None
0.02568	0.26024051108606727	0.03459804643714971	None	None
0.02562	0.27120130276807686	0.03463008166533226	None	None
0.02557	0.32649066766862234	0.03466211689351481	None	None
0.02552	0.38863835650727196	0.03469415212169735	None	None
0.02546	0.4275804835274357	0.0347261873498799	None	None
0.02541	0.4348302643115858	0.034758222578062443	None	None
0.02535	0.41632218464201287	0.03479025780624499	None	None
0.0253	0.3415226105471447	0.03482229303442754	None	None
0.02525	0.27406676687951403	0.03485432826261008	None	None
0.02519	0.2657365652007684	0.03488636349079263	None	None
0.02514	0.29916697983207996	0.034918398718975174	None	None
0.02509	0.34800513591380877	0.03495043394715772	None	None
0.02503	0.40753789302243604	0.034982469175340265	None	None
0.02498	0.4377113866967193	0.035014504403522814	None	None
0.02493	0.42977264186401953	0.03504653963170536	None	None
0.02488	0.36856444945487965	0.035078574859887905	None	None
0.02482	0.2910403357132054	0.035110610088070454	None	None
0.02477	0.2621351622196926	0.035142645316252996	None	None
0.02472	0.27622760866825047	0.035174680544435545	None	None
0.02467	0.3070430915695397	0.035206715772618094	None	None
0.02461	0.37053739195789603	0.035238751000800636	None	None
0.02456	0.42700112739566976	0.035270786228983185	None	None
0.02451	0.4322623074031071	0.03530282145716573	None	None
0.02446	0.38953087811569276	0.035334856685348276	None	None
0.02441	0.314699987473432	0.03536689191353082	None	None
0.02436	0.2660184141300306	0.03539892714171337	None	None
0.0243	0.2582205937615072	0.035430962369895916	None	None
0.02425	0.2717493423524502	0.03546299759807846	None	None
0.0242	0.32384441939120734	0.03549503282626101	None	None
0.02415	0.39991231366639113	0.03552706805444355	None	None
0.0241	0.42231930351999836	0.0355591032826261	None	None
0.02405	0.39440060127753895	0.03559113851080864	None	None
0.024	0.3346956031564332	0.03562317373899119	None	None
0.02395	0.27721407991975866	0.03565520896717374	None	None
0.0239	0.2469309783286917	0.03568724419535628	None	None
0.02385	0.23952461480621423	0.03571927942353883	None	None
0.0238	0.27812225980187577	0.03575131465172137	None	None
0.02375	0.36175310033786445	0.03578334987990392	None	None
0.0237	0.41167167731418886	0.03581538510808647	None	None
0.02365	0.39266253288224107	0.03584742033626901	None	None
0.0236	0.3531567080044624	0.03587945556445156	None	None
0.02355	0.3002317424525245	0.0359114907926341	None	None
0.0235	0.2526149317295676	0.03594352602081665	None	None
0.02345	0.22319303519952882	0.03597556124899919	None	None
0.0234	0.24148189903507955	0.03600759647718174	None	None
0.02335	0.31527934360519794	0.03603963170536429	None	None
0.02331	0.38862269823357565	0.03607166693354683	None	None
0.02326	0.3892177126390379	0.03610370216172938	None	None
0.02321	0.3620662658145193	0.03613573738991192	None	None
0.02316	0.32205937617436575	0.03616777261809447	None	None
0.02311	0.26487536014019497	0.036199807846277014	None	None
0.02306	0.2176969810848277	0.03623184307445956	None	None
0.02301	0.21198171113610442	0.03626387830264211	None	None
0.02297	0.2692753350870589	0.036295913530824654	None	None
0.02292	0.35262432669424015	0.0363279487590072	None	None
0.02287	0.3792433922080818	0.036359983987189745	None	None
0.02282	0.3622541651006941	0.036392019215372294	None	None
0.02278	0.3379212075660689	0.03642405444355484	None	None
0.02273	0.2791243893270803	0.036456089671737385	None	None
0.02268	0.21519165727158907	0.036488124899919934	None	None
0.02263	0.1898565702117594	0.036520160128102476	None	None
0.02259	0.22641863960916453	0.036552195356285025	None	None
0.02254	0.30279969936100315	0.03658423058446757	None	None
0.02249	0.3548164850303692	0.036616265812650116	None	None
0.02245	0.3544406864584744	0.036648301040832665	None	None
0.0224	0.34470124013523673	0.03668033626901521	None	None
0.02235	0.3001377928094371	0.036712371497197756	None	None
0.02231	0.2259175748463349	0.0367444067253803	None	None
0.02226	0.18014844043591438	0.03677644195356285	None	None
0.02221	0.19616685456594496	0.036808477181745396	None	None
0.02217	0.2565138419140567	0.03684051240992794	None	None
0.02212	0.32011775021919675	0.03687254763811049	None	None
0.02208	0.3441375422771671	0.03690458286629303	None	None
0.02203	0.3422585494172381	0.03693661809447558	None	None
0.02198	0.31922522861077596	0.03696865332265812	None	None
0.02194	0.2429850933231137	0.03700068855084067	None	None
0.02189	0.17969435049462845	0.03703272377902322	None	None
0.02185	0.17391644745066515	0.03706475900720576	None	None
0.0218	0.2127176500061978	0.03709679423538831	None	None
0.02176	0.2698703494925212	0.03712882946357085	None	None
0.02171	0.31878679694318635	0.0371608646917534	None	None
0.02167	0.3329575347611353	0.03719289991993594	None	None
0.02162	0.3234842790930088	0.03722493514811849	None	None
0.02158	0.2621664787670852	0.03725697037630104	None	None
0.02153	0.18572278592000657	0.03728900560448358	None	None
0.02149	0.16071652261052805	0.03732104083266613	None	None
0.02144	0.17900538644607877	0.03735307606084867	None	None
0.0214	0.22178379055458208	0.03738511128903122	None	None
0.02136	0.2833521232619205	0.03741714651721377	None	None
0.02131	0.3211042214702502	0.03744918174539631	None	None
0.02127	0.3216052862330798	0.03748121697357886	None	None
0.02122	0.27807528498033207	0.0375132522017614	None	None
0.02118	0.2013654014781423	0.03754528742994395	None	None
0.02114	0.15786671677278719	0.037577322658126494	None	None
0.02109	0.15360766629055433	0.03760935788630904	None	None
0.02105	0.17690717775258236	0.03764139311449159	None	None
0.02101	0.2385068270073134	0.037673428342674134	None	None
0.02096	0.3021420518598461	0.03770546357085668	None	None
0.02092	0.31610923211792397	0.037737498799039225	None	None
0.02088	0.28961543279456237	0.037769534027221774	None	None
0.02083	0.22745208568176167	0.037801569255404316	None	None
0.02079	0.1705029437553094	0.037833604483586865	None	None
0.02075	0.14438494300384264	0.037865639711769414	None	None
0.02071	0.1498966553926948	0.037897674939951956	None	None
0.02066	0.19801453087802656	0.037929710168134505	None	None
0.02062	0.2725165977699362	0.03796174539631705	None	None
0.02058	0.3082487786546153	0.037993780624499596	None	None
0.02054	0.29420330702714637	0.038025815852682145	None	None
0.02049	0.25126832018031564	0.03805785108086469	None	None
0.02045	0.1867405737189074	0.038089886309047236	None	None
0.02041	0.14389953651516407	0.03812192153722978	None	None
0.02037	0.1279907303019172	0.03815395676541233	None	None
0.02033	0.15600338218700927	0.03818599199359487	None	None
0.02028	0.23100651384174853	0.03821802722177742	None	None
0.02024	0.2896780658898024	0.038250062449959966	None	None
0.0202	0.28754854064891333	0.03828209767814251	None	None
0.02016	0.2605693348364184	0.03831413290632506	None	None
0.02012	0.20870913190492502	0.0383461681345076	None	None
0.02008	0.15186959789525645	0.03837820336269015	None	None
0.02004	0.11493172992595646	0.0384102385908727	None	None
0.02	0.11983276963519529	0.03844227381905524	None	None
0.01996	0.1812601778779026	0.03847430904723779	None	None
0.01991	0.2566704246523841	0.03850634427542033	None	None
0.01987	0.27701052235988755	0.03853837950360288	None	None
0.01983	0.26288675936348227	0.03857041473178542	None	None
0.01979	0.2308029562818774	0.03860244995996797	None	None
0.01975	0.16940686458701748	0.03863448518815052	None	None
0.01971	0.1142114493295594	0.03866652041633306	None	None
0.01967	0.10202931228832313	0.03869855564451561	None	None
0.01963	0.1456219466363109	0.03873059087269815	None	None
0.01959	0.22139233370899092	0.0387626261008807	None	None
0.01955	0.2654390579982646	0.03879466132906324	None	None
0.01951	0.26559564073659203	0.03882669655724579	None	None
0.01947	0.25286546411098243	0.03885873178542834	None	None
0.01943	0.19835901290207403	0.03889076701361088	None	None
0.01939	0.13008893899541363	0.03892280224179343	None	None
0.01935	0.099116873355797	0.038954837469975974	None	None
0.01931	0.12417011148681922	0.03898687269815852	None	None
0.01928	0.18457973193017096	0.03901890792634107	None	None
0.01924	0.24567831642207238	0.039050943154523614	None	None
0.0192	0.26476575222341125	0.03908297838270616	None	None
0.01916	0.2639515219839268	0.039115013610888705	None	None
0.01912	0.22936239508953804	0.039147048839071254	None	None
0.01908	0.15346674182637798	0.039179084067253796	None	None
0.01904	0.10005636978576149	0.039211119295436345	None	None
0.019	0.10210760365771421	0.039243154523618894	None	None
0.01896	0.14607603657759682	0.039275189751801436	None	None
0.01893	0.2091319052988183	0.039307224979983985	None	None
0.01889	0.24699361142393172	0.03933926020816653	None	None
0.01885	0.25784479518961234	0.039371295436349076	None	None
0.01881	0.2442847300512767	0.03940333066453162	None	None
0.01877	0.17767443317052312	0.039435365892714166	None	None
0.01873	0.11145559313536069	0.039467401120896715	None	None
0.0187	0.09311975447826626	0.03949943634907926	None	None
0.01866	0.11612175873733577	0.039531471577261806	None	None
0.01862	0.17195916322179983	0.03956350680544435	None	None
0.01858	0.2319303519980167	0.0395955420336269	None	None
0.01855	0.256592133282993	0.039627577261809446	None	None
0.01851	0.2557935613176596	0.03965961248999199	None	None
0.01847	0.2100244269072391	0.03969164771817454	None	None
0.01843	0.13464549668015025	0.03972368294635708	None	None
0.0184	0.09592258549400867	0.03975571817453963	None	None
0.01836	0.10135600651346977	0.03978775340272217	None	None
0.01832	0.1372134535886289	0.03981978863090472	None	None
0.01829	0.20030063885724303	0.03985182385908727	None	None
0.01825	0.2518633345857779	0.03988385908726981	None	None
0.01821	0.26072591757474584	0.03991589431545236	None	None
0.01818	0.2356257046221799	0.0399479295436349	None	None
0.01814	0.16456845797301867	0.03997996477181745	None	None
0.0181	0.11065702117002729	0.040012	None	None
